Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-18,20:47:40,21:48:37,01:00:57,00:30:03,26,1,12.39,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-18,22:01:37,23:13:58,01:12:21,00:13:00,15,1,11.75,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-18,Vehiculo: 28,,,14:33:46,02:39:00,257,"8,00",109,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-19,05:21:17,07:00:01,01:38:44,00:00:00,61,1,14.58,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-19,07:49:52,09:42:20,01:52:28,00:49:51,15,1,14.08,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-19,10:38:29,12:33:42,01:55:13,00:56:09,38,1,12.49,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-19,12:24:20,15:10:03,02:45:43,00:00:00,57,1,13.82,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-19,15:49:46,17:56:03,02:06:17,00:39:43,48,1,16.03,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-19,18:24:09,20:15:53,01:51:44,00:28:06,56,1,13.99,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-19,20:21:02,22:01:13,01:40:11,00:05:09,39,1,14.25,85 6 CRUZ - ORIENTAL - HONDA,Ver
Fecha: 2024-07-19,Vehiculo: 28,,,13:50:20,02:58:58,314,"7,00",99.24,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-20,05:19:15,06:10:31,00:51:16,00:00:00,21,1,7.81,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-20,07:04:55,08:48:55,01:44:00,00:54:24,27,1,13.43,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-20,09:06:22,10:39:59,01:33:37,00:17:27,48,1,14.03,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-20,11:11:03,12:49:59,01:38:56,00:31:04,44,1,13.65,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-20,13:15:10,15:12:36,01:57:26,00:25:11,61,1,15.06,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-20,15:18:16,16:50:05,01:31:49,00:05:40,25,1,14.6,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-20,17:09:28,18:47:53,01:38:25,00:19:23,57,1,13.82,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-20,18:47:53,20:38:45,01:50:52,00:00:00,49,1,15.01,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-20,Vehiculo: 28,,,12:46:21,02:33:09,332,"8,00",107.41,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-22,05:03:45,06:25:14,01:21:29,00:00:00,43,1,13.82,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-22,06:52:48,08:40:39,01:47:51,00:27:34,49,1,14.09,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-22,09:09:16,10:50:58,01:41:42,00:28:37,53,1,13.81,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-22,11:10:23,13:19:14,02:08:51,00:19:25,26,1,14.58,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-22,13:50:33,15:25:24,01:34:51,00:31:19,36,1,13.64,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-22,15:48:03,17:52:24,02:04:21,00:22:39,36,1,14.11,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-22,18:08:09,20:00:08,01:51:59,00:15:45,37,1,11.99,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-22,20:11:21,21:56:11,01:44:50,00:11:13,33,1,14.71,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-22,Vehiculo: 28,,,14:15:54,02:36:32,313,"8,00",110.75,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-23,05:31:46,07:35:18,02:03:32,00:00:00,41,1,16.46,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-23,07:35:24,09:37:39,02:02:15,00:00:06,53,1,14.42,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-23,10:14:47,12:30:56,02:16:09,00:37:08,15,1,14.7,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-23,13:10:58,14:47:27,01:36:29,00:40:02,36,1,14.34,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-23,15:02:52,16:56:55,01:54:03,00:15:25,33,1,14.63,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-23,17:11:36,19:20:48,02:09:12,00:14:41,48,1,14.54,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-23,19:39:50,21:12:37,01:32:47,00:19:02,27,1,12.73,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-23,22:25:18,23:02:35,00:37:17,01:12:41,31,1,6.69,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-23,Vehiculo: 28,,,14:11:44,03:19:05,284,"8,00",108.51,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-24,05:51:45,07:22:12,01:30:27,00:00:00,43,1,13.88,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-24,07:49:12,08:37:01,00:47:49,00:27:00,28,1,6.79,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-24,09:49:54,11:34:47,01:44:53,01:12:53,12,1,14.53,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-24,12:13:44,14:07:12,01:53:28,00:38:57,52,1,12.5,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-24,14:51:56,17:21:21,02:29:25,00:44:44,42,1,14.47,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-24,17:35:17,19:29:09,01:53:52,00:13:56,32,1,13.89,85 4 HONDA - MINORISTA - HONDA,Ver
Fecha: 2024-07-24,Vehiculo: 28,,,10:19:54,03:17:30,209,"6,00",76.06,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-25,03:59:09,05:02:21,01:03:12,00:00:00,10,1,14.02,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-25,05:28:42,07:09:44,01:41:02,00:26:21,56,1,13.66,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-25,07:47:50,09:42:20,01:54:30,00:38:06,38,1,14.41,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-25,10:17:01,12:09:20,01:52:19,00:34:41,47,1,12.72,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-25,12:09:43,14:39:43,02:30:00,00:00:23,54,1,16.71,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-25,15:24:26,17:12:50,01:48:24,00:44:43,29,1,14.57,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-25,17:23:17,19:27:37,02:04:20,00:10:27,40,1,13.64,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-25,Vehiculo: 28,,,12:53:47,02:34:41,274,"7,00",99.73,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-26,03:48:40,04:47:28,00:58:48,00:00:00,19,1,13.77,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-26,05:26:30,07:01:00,01:34:30,00:39:02,40,1,12.81,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-26,07:25:43,09:19:19,01:53:36,00:24:43,19,1,15.06,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-26,10:31:11,12:43:24,02:12:13,01:11:52,21,1,11.94,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-26,12:48:36,13:38:31,00:49:55,00:05:12,22,0.5,7.66,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-26,15:54:23,16:50:42,00:56:19,02:15:52,29,0.5,6.11,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-26,17:15:20,19:09:42,01:54:22,00:24:38,52,1,14.26,85 4 HONDA - MINORISTA - HONDA,Ver
Fecha: 2024-07-26,Vehiculo: 28,,,10:19:43,05:01:19,202,"6,00",81.61,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-27,04:00:27,05:10:47,01:10:20,00:00:00,12,1,14.11,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-27,05:47:51,07:33:52,01:46:01,00:37:04,60,1,14.78,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-27,07:49:56,10:09:37,02:19:41,00:16:04,19,1,13.63,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-27,11:12:58,13:21:06,02:08:08,01:03:21,57,1,15.05,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-27,13:22:12,15:39:24,02:17:12,00:01:06,47,1,14.56,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-27,16:09:13,17:22:35,01:13:22,00:29:49,26,1,11.87,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-27,17:35:23,19:25:12,01:49:49,00:12:48,48,1,13.53,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-27,Vehiculo: 28,,,12:44:33,02:40:12,269,"7,00",97.53,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-28,04:36:02,05:38:30,01:02:28,00:00:00,15,1,13.36,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-28,06:04:13,07:31:22,01:27:09,00:25:43,15,1,15.21,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-28,07:39:08,08:55:14,01:16:06,00:07:46,29,1,13.13,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-28,09:37:29,11:12:03,01:34:34,00:42:15,20,1,14.5,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-28,11:48:15,13:25:08,01:36:53,00:36:12,48,1,14.06,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-28,13:35:19,15:19:50,01:44:31,00:10:11,45,1,13,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-28,15:50:35,17:41:02,01:50:27,00:30:45,24,1,14.76,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-28,18:40:10,19:32:18,00:52:08,00:59:08,33,1,6.4,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-28,Vehiculo: 28,,,11:24:16,03:32:00,229,"8,00",104.42,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-29,03:59:30,05:14:42,01:15:12,00:00:00,28,1,13.71,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-29,05:43:17,08:14:19,02:31:02,00:28:35,40,1,15.18,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-29,08:13:11,09:51:23,01:38:12,00:00:00,17,1,14.68,85 4 HONDA - MINORISTA - HONDA,Ver
28,2024-07-29,09:58:28,12:20:22,02:21:54,00:07:05,45,1,12.63,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-29,12:24:34,13:11:40,00:47:06,00:04:12,23,0.5,7.03,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-29,16:25:05,17:32:37,01:07:32,03:13:25,31,0.5,6.91,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-29,17:44:57,19:32:20,01:47:23,00:12:20,41,1,13.49,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-29,Vehiculo: 28,,,11:28:21,04:05:37,225,"6,00",83.63,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
28,2024-07-30,04:13:31,05:28:39,01:15:08,00:00:00,36,1,14.39,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,05:28:55,08:15:35,02:46:40,00:00:16,48,1,15.5,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,08:48:15,10:39:13,01:50:58,00:32:40,63,1,14.12,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,11:08:15,13:16:57,02:08:42,00:29:02,72,1,15.03,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,13:26:16,14:13:18,00:47:02,00:09:19,12,0.5,7.78,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,15:23:46,16:23:03,00:59:17,01:10:28,31,0.5,6.85,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,16:28:15,18:27:42,01:59:27,00:05:12,64,1,13.54,85 1 HONDA - ORIENTAL - HONDA,Ver
28,2024-07-30,18:40:34,20:02:41,01:22:07,00:12:52,42,1,13.77,85 4 HONDA - MINORISTA - HONDA,Ver
Fecha: 2024-07-30,Vehiculo: 28,,,13:09:21,02:39:49,368,"7,00",100.98,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-15,05:40:44,07:26:53,01:46:09,00:00:00,50,1,14.95,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-15,08:33:57,10:19:35,01:45:38,01:07:04,53,1,14.22,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-15,10:37:28,12:31:01,01:53:33,00:17:53,13,1,15.08,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-15,13:01:45,14:38:29,01:36:44,00:30:44,55,1,15.48,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-15,15:40:38,17:14:54,01:34:16,01:02:09,30,1,14.89,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-15,17:40:29,19:38:20,01:57:51,00:25:35,55,1,14.49,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-15,19:49:28,21:06:53,01:17:25,00:11:08,23,1,16,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-15,21:07:41,22:26:23,01:18:42,00:00:48,32,1,13.88,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-15,Vehiculo: 29,,,13:10:18,03:35:21,311,"8,00",118.99,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-16,05:46:31,08:01:22,02:14:51,00:00:00,70,1,15.22,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-16,08:27:35,10:11:41,01:44:06,00:26:13,35,1,14.88,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-16,10:50:32,11:34:20,00:43:48,00:38:51,22,1,6.72,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-16,14:19:57,16:31:50,02:11:53,02:45:37,39,1,15.07,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-16,17:05:26,18:44:23,01:38:57,00:33:36,35,1,14.72,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-16,19:13:47,20:33:57,01:20:10,00:29:24,22,1,13,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-16,20:43:29,21:51:46,01:08:17,00:09:32,29,1,12.56,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-16,21:59:09,23:20:57,01:21:48,00:07:23,18,1,12.84,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-16,Vehiculo: 29,,,12:23:50,05:10:36,270,"8,00",105.01,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-17,05:26:55,06:57:38,01:30:43,00:00:00,50,1,15.87,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-17,07:27:13,09:26:22,01:59:09,00:29:35,49,1,15.67,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-17,09:58:24,10:42:42,00:44:18,00:32:02,23,1,6.93,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-17,12:29:00,14:05:59,01:36:59,01:46:18,25,1,14.99,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-17,14:47:16,16:41:43,01:54:27,00:41:17,43,1,15.49,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-17,17:28:08,19:29:55,02:01:47,00:46:25,47,1,13.75,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-17,19:35:07,21:14:06,01:38:59,00:05:12,31,1,15.8,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-17,21:16:25,22:31:32,01:15:07,00:02:19,28,1,13.62,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-17,Vehiculo: 29,,,12:41:29,04:23:08,296,"8,00",112.12,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-18,05:31:20,07:07:08,01:35:48,00:00:00,63,1,16.23,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-18,08:04:03,10:02:11,01:58:08,00:56:55,32,1,15.79,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-18,11:13:24,12:12:59,00:59:35,01:11:13,26,1,6.74,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-18,14:04:48,15:48:09,01:43:21,01:51:49,21,1,15.15,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-18,15:58:56,17:39:15,01:40:19,00:10:47,29,1,14.64,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-18,17:56:13,19:24:38,01:28:25,00:16:58,55,1,13.45,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-18,19:30:27,21:08:52,01:38:25,00:05:49,35,1,14.41,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-18,21:09:33,22:50:23,01:40:50,00:00:41,24,1,14.98,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-18,Vehiculo: 29,,,12:44:51,04:34:12,285,"8,00",111.39,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-19,05:22:53,06:59:47,01:36:54,00:00:00,54,1,15.71,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-19,07:23:10,09:18:29,01:55:19,00:23:23,29,1,15.66,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-19,10:13:03,10:49:23,00:36:20,00:54:34,25,1,6.72,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-19,12:52:20,15:02:57,02:10:37,02:02:57,26,1,15,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-19,15:39:09,17:44:07,02:04:58,00:36:12,39,1,16.03,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-19,17:44:45,20:17:19,02:32:34,00:00:38,61,1,16.38,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-19,20:21:43,21:57:40,01:35:57,00:04:24,50,1,15.6,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-19,21:58:46,01:11:31,03:12:45,00:01:06,28,1,15.32,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-20,Vehiculo: 29,,,15:45:24,04:03:14,312,"8,00",116.42,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-20,04:58:40,06:17:34,01:18:54,00:00:00,22,1,15.77,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-20,07:06:12,08:34:14,01:28:02,00:48:38,29,1,15.62,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-20,08:57:28,09:26:36,00:29:08,00:23:14,23,1,6.72,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-20,10:40:56,12:17:09,01:36:13,01:14:20,33,1,15.04,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-20,13:03:46,14:22:48,01:19:02,00:46:37,36,1,15.22,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-20,14:53:00,16:32:35,01:39:35,00:30:12,56,1,16.35,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-20,16:38:08,18:10:10,01:32:02,00:05:33,75,1,14.51,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-20,18:50:14,20:35:29,01:45:15,00:40:04,32,1,14.45,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-20,Vehiculo: 29,,,11:08:11,04:28:38,306,"8,00",113.68,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-22,05:12:04,06:45:39,01:33:35,00:00:00,54,1,16.13,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-22,07:06:49,08:48:30,01:41:41,00:21:10,48,1,13.91,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-22,09:37:55,11:19:03,01:41:08,00:49:25,16,1,15.74,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-22,12:14:35,14:25:55,02:11:20,00:55:32,36,1,15.85,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-22,15:16:30,17:25:45,02:09:15,00:50:35,23,1,15.6,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-22,17:45:23,19:51:18,02:05:55,00:19:38,40,1,14.97,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-22,20:22:22,21:31:04,01:08:42,00:31:04,32,1,14.31,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-22,21:34:29,22:59:03,01:24:34,00:03:25,16,1,15.73,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-22,Vehiculo: 29,,,13:56:10,03:50:49,265,"8,00",122.24,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-23,05:28:31,06:56:58,01:28:27,00:00:00,30,1,15.92,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-23,07:31:51,09:29:39,01:57:48,00:34:53,26,1,15.69,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,09:49:06,10:47:07,00:58:01,00:19:27,21,1,6.99,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,13:43:21,15:41:20,01:57:59,02:56:14,36,1,15.08,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,15:40:14,17:41:19,02:01:05,00:00:00,45,1,15.06,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,17:42:02,19:36:03,01:54:01,00:00:43,50,1,14.94,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,19:44:00,21:15:35,01:31:35,00:07:57,29,1,13.9,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-23,21:20:15,22:50:47,01:30:32,00:04:40,26,1,14.28,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-23,Vehiculo: 29,,,13:19:28,04:03:54,263,"8,00",111.86,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-24,06:24:14,08:19:34,01:55:20,00:00:00,50,1,16.05,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-24,08:26:44,10:22:40,01:55:56,00:07:10,38,1,14.83,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-24,13:49:24,15:42:10,01:52:46,03:26:44,20,1,15.07,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-24,16:13:19,17:54:57,01:41:38,00:31:09,36,1,14.12,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-24,17:54:57,19:54:34,01:59:37,00:00:00,39,1,16.34,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-24,19:59:56,21:22:17,01:22:21,00:05:22,27,1,14.33,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-24,21:23:40,22:48:59,01:25:19,00:01:23,26,1,15.12,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-24,Vehiculo: 29,,,12:12:57,04:11:48,236,"7,00",105.86,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-25,05:00:20,06:35:00,01:34:40,00:00:00,51,1,15.68,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-25,07:20:57,09:10:49,01:49:52,00:45:57,31,1,15.39,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-25,09:25:38,10:22:21,00:56:43,00:14:49,11,1,8.11,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-25,12:32:35,14:29:20,01:56:45,02:10:14,34,1,15.85,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-25,14:47:21,17:01:02,02:13:41,00:18:01,47,1,15.72,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-25,17:26:30,19:25:41,01:59:11,00:25:28,57,1,14.11,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-25,Vehiculo: 29,,,10:30:52,03:54:29,231,"6,00",84.86,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-26,04:54:24,06:17:54,01:23:30,00:00:00,49,1,14.31,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-26,07:05:01,08:39:37,01:34:36,00:47:07,41,1,14.86,85 4 HONDA - MINORISTA - HONDA,Ver
29,2024-07-26,09:43:10,10:32:31,00:49:21,01:03:33,14,0.5,8.07,85 1 HONDA - ORIENTAL - HONDA,Ver
29,2024-07-26,18:23:14,19:32:08,01:08:54,07:50:43,46,0.5,8.08,85 1 HONDA - ORIENTAL - HONDA,Ver
Fecha: 2024-07-26,Vehiculo: 29,,,04:56:21,09:41:23,150,"3,00",45.32,,
,,,,,,,,,,
Vehiculo,Fecha,Hora salida,Hora Final,Tiempo Viaje,Tiempo Muerto,Pasaj,Viaje,Kms,Ruta,
29,2024-07-27,04:04:47,05:11:52,01:07:05,00:00:00,15,1,11.63,85 1 HONDA - ORIENTAL - HONDA,Ver
